iter	RMSE
1501	0.06636656927
1502	0.06636137309
1503	0.06635522876
1504	0.06634937283
1505	0.06634348645
1506	0.06632882404
1507	0.06632324989
1508	0.06631464069
1509	0.06631136695
1510	0.06630562385
1511	0.06629717184
1512	0.06629106839
1513	0.06628312697
1514	0.06627596182
1515	0.0662696167
1516	0.06626499058
1517	0.06626154217
1518	0.06625407246
1519	0.06624443658
1520	0.06623939991
1521	0.06623074959
1522	0.06622774791
1523	0.0662204536
1524	0.06621734791
1525	0.06621019989
1526	0.06620518452
1527	0.0661956547
1528	0.0661910666
1529	0.06618454925
1530	0.06617972793
1531	0.0661729337
1532	0.06616955498
1533	0.06616065988
1534	0.06614829163
1535	0.0661406326
1536	0.06613678117
1537	0.06613010139
1538	0.06612170755
1539	0.06611846004
1540	0.06611017681
1541	0.06610190324
1542	0.06609625331
1543	0.06608793934
1544	0.06608027866
1545	0.06607203475
1546	0.06606348928
1547	0.06605637908
1548	0.06604535191
1549	0.06603715863
1550	0.06602748296
1551	0.0660204203
1552	0.06601128543
1553	0.0660052496
1554	0.06599926998
1555	0.06599400365
1556	0.06598865545
1557	0.06598237741
1558	0.06597328347
1559	0.06596620653
1560	0.0659607025
1561	0.06595214346
1562	0.06594519087
1563	0.06593857519
1564	0.06593147249
1565	0.06592740184
1566	0.0659239333
1567	0.06591805164
1568	0.06591014412
1569	0.06590490527
1570	0.06589928271
1571	0.06589186791
1572	0.06588428902
1573	0.06587739745
1574	0.0658704863
1575	0.06586198514
1576	0.065854288
1577	0.06584860358
1578	0.06584153503
1579	0.06583660359
1580	0.06583247204
1581	0.06582643068
1582	0.06581866234
1583	0.06581212927
1584	0.06580724524
1585	0.0658014401
1586	0.06579601919
1587	0.06579106093
1588	0.06578438215
1589	0.06577805583
1590	0.0657699479
1591	0.06576208664
1592	0.06575565815
1593	0.06575226982
1594	0.06574917492
1595	0.06574426877
1596	0.06573822299
1597	0.06572857182
1598	0.0657197485
1599	0.06571148809
1600	0.06570538377
1601	0.06569585355
1602	0.06568903958
1603	0.06568393366
1604	0.06567603052
1605	0.06567229932
1606	0.06565974888
1607	0.06565303239
1608	0.06564688725
1609	0.06563982305
1610	0.06563348544
1611	0.06562958454
1612	0.06562226859
1613	0.06561560077
1614	0.06561129294
1615	0.06560620122
1616	0.06559415921
1617	0.0655840754
1618	0.06557926483
1619	0.06557559296
1620	0.06557103931
1621	0.06556466021
1622	0.06555462937
1623	0.06554847625
1624	0.06554506213
1625	0.065535876
1626	0.06552855371
1627	0.06552166208
1628	0.06551153955
1629	0.06550549944
1630	0.06549883115
1631	0.06549095425
1632	0.06548407705
1633	0.06547835544
1634	0.06547222778
1635	0.065464311
1636	0.06545940237
1637	0.06545420627
1638	0.065446448
1639	0.06544258699
1640	0.06543810473
1641	0.06543408989
1642	0.06542442066
1643	0.06541896161
1644	0.06541308577
1645	0.06540677902
1646	0.06539975878
1647	0.06539745784
1648	0.06539187501
1649	0.06538960717
1650	0.06538559382
1651	0.06538009989
1652	0.06537581048
1653	0.06536907977
1654	0.06536672995
1655	0.06535905468
1656	0.06535176923
1657	0.06534080864
1658	0.06533512005
1659	0.06532824362
1660	0.06531926682
1661	0.06531338774
1662	0.06530598826
1663	0.06530080023
1664	0.06529486976
1665	0.06529241734
1666	0.06528584806
1667	0.06528091177
1668	0.0652757847
1669	0.06526863586
1670	0.06525864297
1671	0.06525372834
1672	0.06525060837
1673	0.0652445193
1674	0.06523846707
1675	0.06523186966
1676	0.06522071913
1677	0.06521501752
1678	0.06520759817
1679	0.06519986573
1680	0.06519459801
1681	0.06518729706
1682	0.06518348752
1683	0.06517786041
1684	0.06516934693
1685	0.06516415598
1686	0.06515644126
1687	0.06514661904
1688	0.06513743378
1689	0.06512951536
1690	0.06512284378
1691	0.06511574488
1692	0.06511056685
1693	0.06510429892
1694	0.06509570148
1695	0.06508867063
1696	0.06508232946
1697	0.06507577475
1698	0.0650656066
1699	0.06506060999
1700	0.06505202731
1701	0.06504593701
1702	0.06503976519
1703	0.06503149141
1704	0.06502769943
1705	0.06502063804
1706	0.06501606949
1707	0.06501157667
1708	0.06500913941
1709	0.0650035076
1710	0.06499576429
1711	0.06499196856
1712	0.06498647659
1713	0.06497682679
1714	0.06497091898
1715	0.06496634273
1716	0.06496079711
1717	0.06495566812
1718	0.06494907807
1719	0.06494234227
1720	0.06493676323
1721	0.06493048446
1722	0.06492347658
1723	0.06491540656
1724	0.06490618791
1725	0.06489825274
1726	0.06489366936
1727	0.06488705876
1728	0.06488358961
1729	0.06488007071
1730	0.06487435874
1731	0.06486970613
1732	0.06486130601
1733	0.06485700537
1734	0.06484666418
1735	0.06484286581
1736	0.06483398074
1737	0.06482862918
1738	0.0648219906
1739	0.06481472553
1740	0.06481046185
1741	0.06480500211
1742	0.06480020316
1743	0.06479715235
1744	0.06479277999
1745	0.06478596664
1746	0.06477841427
1747	0.06477407546
1748	0.06476960774
1749	0.06476148719
1750	0.06475891603
1751	0.06474859546
1752	0.06474222625
1753	0.06473369626
1754	0.06473208359
1755	0.06472091742
1756	0.06471526584
1757	0.06471379301
1758	0.06470442201
1759	0.06469832926
1760	0.06469294079
1761	0.06468831588
1762	0.06468207196
1763	0.06467768527
1764	0.06467134452
1765	0.06466572318
1766	0.06465860467
1767	0.06465306643
1768	0.06464844888
1769	0.06464300865
1770	0.06463439417
1771	0.06463178709
1772	0.06462482261
1773	0.064616043
1774	0.06460780399
1775	0.06460039459
1776	0.06459167303
1777	0.06458367555
1778	0.06457847745
1779	0.06456962506
1780	0.0645632694
1781	0.06455641678
1782	0.06454897034
1783	0.06454784305
1784	0.06454278116
1785	0.06453820881
1786	0.06453122109
1787	0.06452594395
1788	0.06451914002
1789	0.06451380101
1790	0.064510111
1791	0.06450097855
1792	0.0644963364
1793	0.06448994434
1794	0.06448030894
1795	0.06447643248
1796	0.06447116357
1797	0.06446163991
1798	0.06445678427
1799	0.06444984523
1800	0.06444180403
1801	0.06443959696
1802	0.06443531069
1803	0.06442744274
1804	0.06441951869
1805	0.06441428417
1806	0.06440905051
1807	0.06440354599
1808	0.06439872167
1809	0.06439281745
1810	0.0643883417
1811	0.06438285819
1812	0.06437556452
1813	0.06436976569
1814	0.06436303872
1815	0.0643550447
1816	0.06434907898
1817	0.06434658491
1818	0.0643407384
1819	0.06433267414
1820	0.06432583566
1821	0.06432087392
1822	0.06431419579
1823	0.06430768696
1824	0.06430133206
1825	0.06429548307
1826	0.06428613478
1827	0.06427980374
1828	0.06427649284
1829	0.06427191797
1830	0.06426368906
1831	0.06425951461
1832	0.06425206697
1833	0.06424880054
1834	0.06424449815
1835	0.06424076846
1836	0.064234074
1837	0.06422861057
1838	0.06422493071
1839	0.06421961878
1840	0.06421429047
1841	0.06420876448
1842	0.06420060506
1843	0.06419403602
1844	0.06418981278
1845	0.06418387848
1846	0.06417669255
1847	0.06417139364
1848	0.06416447003
1849	0.06415873763
1850	0.06415528491
1851	0.06414953358
1852	0.06414186878
1853	0.06413787042
1854	0.06412976637
1855	0.06412168066
1856	0.06411413276
1857	0.06410909543
1858	0.06410285798
1859	0.06409738849
1860	0.06408923768
1861	0.06407828391
1862	0.0640731961
1863	0.06406980965
1864	0.06406680271
1865	0.06406209768
1866	0.06405549374
1867	0.06405142361
1868	0.06404457185
1869	0.0640387755
1870	0.06403346114
1871	0.06403071336
1872	0.06402904358
1873	0.06402129435
1874	0.06401713936
1875	0.06401166213
1876	0.06400746932
1877	0.06400202439
1878	0.06399310613
1879	0.06398877524
1880	0.06398180001
1881	0.06397486967
1882	0.06397303311
1883	0.06396761751
1884	0.06396341897
1885	0.06395268381
1886	0.06394427974
1887	0.06394026855
1888	0.06393438948
1889	0.06392979823
1890	0.06392252931
1891	0.06391753132
1892	0.0639158971
1893	0.06390864386
1894	0.06390336482
1895	0.06389680449
1896	0.06388936329
1897	0.06388550211
1898	0.06387982893
1899	0.06387454177
1900	0.06387360466
1901	0.06386555924
1902	0.06385838519
1903	0.06385486609
1904	0.06385014869
1905	0.06384436206
1906	0.06383860978
1907	0.06383621149
1908	0.06383038798
1909	0.06382685605
1910	0.06382241565
1911	0.06381340823
1912	0.06380921672
1913	0.06380162681
1914	0.06379808459
1915	0.06379090585
1916	0.06378037345
1917	0.06377592352
1918	0.06377032466
1919	0.06376694531
1920	0.06376270289
1921	0.06375734426
1922	0.06375040885
1923	0.06374509463
1924	0.06373948866
1925	0.06373311183
1926	0.0637296274
1927	0.06372213699
1928	0.06371595372
1929	0.06370925292
1930	0.06370612807
1931	0.06369969605
1932	0.0636949047
1933	0.06368977936
1934	0.06368225919
1935	0.06367505289
1936	0.06367164679
1937	0.0636647303
1938	0.06366085561
1939	0.06365334147
1940	0.06364971128
1941	0.0636428353
1942	0.0636363043
1943	0.06363300623
1944	0.06362508356
1945	0.06361839872
1946	0.06361129353
1947	0.06360907787
1948	0.06360172479
1949	0.06359736653
1950	0.0635921212
1951	0.06358584445
1952	0.06358103991
1953	0.06357143116
1954	0.06356720095
1955	0.06355966266
1956	0.06355438062
1957	0.0635490691
1958	0.06354352671
1959	0.06353768223
1960	0.06353323727
1961	0.06352749371
1962	0.06351983067
1963	0.06351259522
1964	0.06350906587
1965	0.06350358886
1966	0.06349599867
1967	0.06348966788
1968	0.06348383776
1969	0.06347519681
1970	0.06346818453
1971	0.06346320914
1972	0.06345920265
1973	0.06345365182
1974	0.06344565459
1975	0.06344096218
1976	0.06343236709
1977	0.06342791195
1978	0.06342279572
1979	0.0634169939
1980	0.06340903227
1981	0.06340296954
1982	0.0633984151
1983	0.06339434158
1984	0.06338908034
1985	0.06338403059
1986	0.06337683647
1987	0.06337042089
1988	0.06336499247
1989	0.06336124714
1990	0.06335416361
1991	0.06334614791
1992	0.06334261683
1993	0.06333773742
1994	0.0633318979
1995	0.06332512456
1996	0.06331861049
1997	0.06331144834
1998	0.06330859342
1999	0.06330523729
2000	0.06330047298
2001	0.06329434166
2002	0.06328672276
2003	0.06327766887
2004	0.06326691417
2005	0.06326140599
2006	0.06325751243
2007	0.06325292518
2008	0.06324639955
2009	0.0632378767
2010	0.06323269539
2011	0.06322595202
2012	0.06321886708
2013	0.06321047187
2014	0.06320836488
2015	0.06320185787
2016	0.06319563266
2017	0.06319139546
2018	0.06318139545
2019	0.06317621851
2020	0.0631737377
2021	0.06316458696
2022	0.06315535643
2023	0.06315180274
2024	0.06314441354
2025	0.06314106825
2026	0.06313739718
2027	0.06313211342
2028	0.06312671532
2029	0.06312421936
2030	0.06311737017
2031	0.06310979206
2032	0.06310335771
2033	0.06309989
2034	0.06309528035
2035	0.06308931597
2036	0.06308284626
2037	0.06308068157
2038	0.06307378539
2039	0.0630680163
2040	0.06306396331
2041	0.06306068848
2042	0.06305609497
2043	0.06305159812
2044	0.06304709229
2045	0.06304146217
2046	0.06303378526
2047	0.06302795975
2048	0.06302112883
2049	0.06301426836
2050	0.06300767885
2051	0.06299922941
2052	0.0629920434
2053	0.0629885989
2054	0.06298129365
2055	0.06297731287
2056	0.06297115806
2057	0.06296806582
2058	0.06296198166
2059	0.06295780307
2060	0.06295384765
2061	0.06294974603
2062	0.06294201842
2063	0.06293482081
2064	0.06292984216
2065	0.06292363112
2066	0.06291922043
2067	0.06291191544
2068	0.06290478078
2069	0.06290020621
2070	0.06289739368
2071	0.06289208622
2072	0.06288780451
2073	0.06287918455
2074	0.06287165296
2075	0.06286671872
2076	0.06285724474
2077	0.06285489859
2078	0.06284821155
2079	0.06284181257
2080	0.06283360027
2081	0.06283078198
2082	0.06282570485
2083	0.06281935961
2084	0.06281605145
2085	0.06281070393
2086	0.06280507953
2087	0.06280080859
2088	0.06279689775
2089	0.0627927973
2090	0.06278697699
2091	0.062783917
2092	0.06277758926
2093	0.06277225246
2094	0.06276828547
2095	0.06276235257
2096	0.06275763779
2097	0.06275588901
2098	0.06275042135
2099	0.06274356942
2100	0.06273616027
2101	0.06273017617
2102	0.06272556029
2103	0.06271663813
2104	0.06270934398
2105	0.06270376986
2106	0.06270201897
2107	0.06269441191
2108	0.06268899471
2109	0.06268497264
2110	0.06267909847
2111	0.06267416039
2112	0.06266488938
2113	0.06265899229
2114	0.06265481419
2115	0.06264884362
2116	0.06264104367
2117	0.06263491488
2118	0.06263217444
2119	0.06262849184
2120	0.06262168685
2121	0.06261534379
2122	0.06260907729
2123	0.06260145351
2124	0.06259734453
2125	0.06259236111
2126	0.06258865682
2127	0.06258241792
2128	0.0625750605
2129	0.06257000251
2130	0.06256342437
2131	0.06255874951
2132	0.06255296323
2133	0.0625439507
2134	0.06253767281
2135	0.06253180945
2136	0.06252761841
2137	0.06252163155
2138	0.06251911065
2139	0.06251142571
2140	0.0625087185
2141	0.06250429824
2142	0.06249537357
2143	0.06248915632
2144	0.0624825593
2145	0.06247957198
2146	0.06247219291
2147	0.06246590413
2148	0.0624611652
2149	0.06245527627
2150	0.06244936533
2151	0.06244258364
2152	0.0624386442
2153	0.06243423655
2154	0.06242917239
2155	0.06242505336
2156	0.06241908596
2157	0.06241412339
2158	0.06240644444
2159	0.06240073445
2160	0.06239547034
2161	0.06238700526
2162	0.06237766459
2163	0.06237423388
2164	0.0623696952
2165	0.06236539566
2166	0.06236180525
2167	0.0623548269
2168	0.06235136531
2169	0.06234435584
2170	0.06233678472
2171	0.06233360285
2172	0.06233058286
2173	0.06232625199
2174	0.06232067979
2175	0.06231534981
2176	0.06230878736
2177	0.06230571212
2178	0.06230473439
2179	0.06230305463
2180	0.06229674972
2181	0.06228987472
2182	0.06228349994
2183	0.06227900235
2184	0.06227254213
2185	0.06226407581
2186	0.06225782971
2187	0.06224983915
2188	0.06224556766
2189	0.06224012345
2190	0.06223385561
2191	0.06222984602
2192	0.06222750498
2193	0.06222200649
2194	0.06221624036
2195	0.06221365551
2196	0.06220706067
2197	0.06219871174
2198	0.06218925527
2199	0.0621811671
2200	0.06217899614
2201	0.06217317181
2202	0.06216866559
2203	0.06216243985
2204	0.06215600342
2205	0.06215315217
2206	0.06215015764
2207	0.06214362377
2208	0.06213712797
2209	0.06212920337
2210	0.06212577091
2211	0.06212161897
2212	0.06211536473
2213	0.0621088288
2214	0.06210186853
2215	0.06209809593
2216	0.06209441014
2217	0.0620898437
2218	0.06208367269
2219	0.0620778835
2220	0.06207314407
2221	0.0620660847
2222	0.06205736542
2223	0.06205001514
2224	0.06204521869
2225	0.06203929536
2226	0.06203530085
2227	0.06202948754
2228	0.06202459965
2229	0.06201772916
2230	0.06201423272
2231	0.06200741025
2232	0.06200287132
2233	0.06199506688
2234	0.06198947575
2235	0.06198468896
2236	0.06198105004
2237	0.06197463178
2238	0.06197080436
2239	0.06196486361
2240	0.06196097707
2241	0.06195348097
2242	0.0619476124
2243	0.06194515444
2244	0.06194023167
2245	0.0619350662
2246	0.06192924093
2247	0.0619219707
2248	0.06191695443
2249	0.0619108919
2250	0.06190434675
2251	0.06189682777
2252	0.06188952125
2253	0.0618841684
2254	0.06187869809
2255	0.06187467273
2256	0.06187417583
2257	0.06186920828
2258	0.06186390803
2259	0.06185863209
2260	0.06185374663
2261	0.06184565845
2262	0.06184191309
2263	0.06183777296
2264	0.06183367057
2265	0.0618296608
2266	0.0618250785
2267	0.06182002997
2268	0.06181749719
2269	0.06181186744
2270	0.0618071122
2271	0.06180331076
2272	0.06179659769
2273	0.06179120873
2274	0.06178664395
2275	0.06178075828
2276	0.0617785039
2277	0.0617716895
2278	0.06176453414
2279	0.0617622845
2280	0.0617572509
2281	0.0617510245
2282	0.06174923282
2283	0.06174746161
2284	0.06174175839
2285	0.0617360011
2286	0.06173097656
2287	0.06172864848
2288	0.06172099113
2289	0.06171595155
2290	0.06171015618
2291	0.06170093643
2292	0.06169451139
2293	0.06169206814
2294	0.06168645231
2295	0.06168033322
2296	0.0616724337
2297	0.06167002643
2298	0.0616663627
2299	0.06166095997
2300	0.06165607505
2301	0.06164845935
2302	0.06164155681
2303	0.06163620889
2304	0.06163116393
2305	0.06162884512
2306	0.06162575802
2307	0.06162025456
2308	0.06161350307
2309	0.06161174252
2310	0.06160512762
2311	0.06160078232
2312	0.06159655667
2313	0.06159325029
2314	0.06158882443
2315	0.06158499712
2316	0.06157946913
2317	0.06157225586
2318	0.0615645635
2319	0.06155838698
2320	0.06155317065
2321	0.06154519727
2322	0.06154114533
2323	0.06153771661
2324	0.06153455703
2325	0.0615292056
2326	0.06152537567
2327	0.06151990036
2328	0.06151591462
2329	0.06150933286
2330	0.06150204562
2331	0.06149782153
2332	0.06148980184
2333	0.06148617511
2334	0.06148137616
2335	0.06147900298
2336	0.06147104684
2337	0.06146770808
2338	0.0614630414
2339	0.06145800392
2340	0.06145435967
2341	0.06144777244
2342	0.0614433166
2343	0.06143897293
2344	0.06143177934
2345	0.06142552012
2346	0.06141943174
2347	0.061414015
2348	0.06141034207
2349	0.06139973663
2350	0.06139812533
2351	0.06139153066
2352	0.06138642427
2353	0.06138081611
2354	0.06137696137
2355	0.06136960659
2356	0.06136583602
2357	0.06136064635
2358	0.0613572979
2359	0.06135258601
2360	0.06134886047
2361	0.06134341322
2362	0.06133821162
2363	0.06133411236
2364	0.06133109071
2365	0.06132516404
2366	0.06131949576
2367	0.06131545288
2368	0.06130917431
2369	0.06130232892
2370	0.06129668806
2371	0.06129096791
2372	0.06128561114
2373	0.06127810795
2374	0.06127216901
2375	0.06126847691
2376	0.06126215927
2377	0.06125452137
2378	0.06125195484
2379	0.06124682964
2380	0.06124475731
2381	0.06123669579
2382	0.06122887933
2383	0.06122366404
2384	0.06121834069
2385	0.06121296356
2386	0.06120844538
2387	0.06120527104
2388	0.06120122901
2389	0.06119575467
2390	0.06118904021
2391	0.06118339807
2392	0.06117643439
2393	0.06117267649
2394	0.06116633808
2395	0.06116124761
2396	0.0611578509
2397	0.06115374572
2398	0.06114776655
2399	0.06113943113
2400	0.06113150935
2401	0.06112778432
2402	0.0611232515
2403	0.06111788124
2404	0.06111192009
2405	0.06110529516
2406	0.06110090289
2407	0.06109515266
2408	0.06108641533
2409	0.06108181261
2410	0.06107639549
2411	0.06106979777
2412	0.06106356618
2413	0.06105819115
2414	0.06105058331
2415	0.0610436792
2416	0.06103736804
2417	0.06103300326
2418	0.0610273317
2419	0.06102378099
2420	0.06101884021
2421	0.0610140212
2422	0.06100660292
2423	0.06100160126
2424	0.06099350891
2425	0.06098817029
2426	0.06098189855
2427	0.06097703112
2428	0.06097462723
2429	0.06097045213
2430	0.06096511886
2431	0.06096008484
2432	0.06095478637
2433	0.06094677021
2434	0.06094016707
2435	0.06093565287
2436	0.06092886407
2437	0.06092193917
2438	0.06091547392
2439	0.06091009634
2440	0.06090473054
2441	0.06089969778
2442	0.0608956031
2443	0.06088931015
2444	0.06088580501
2445	0.06087892849
2446	0.06087210799
2447	0.06086794516
2448	0.06086407499
2449	0.06085784245
2450	0.06085389734
2451	0.06084901876
2452	0.06084162191
2453	0.06083746674
2454	0.06083226059
2455	0.06082659446
2456	0.0608191646
2457	0.06081217153
2458	0.06080738188
2459	0.06080277684
2460	0.06079692872
2461	0.06078977187
2462	0.06078481546
2463	0.06077856013
2464	0.06077362675
2465	0.06076919136
2466	0.06076389561
2467	0.06075935216
2468	0.06075338646
2469	0.06075015174
2470	0.06074455793
2471	0.06073954572
2472	0.06073366912
2473	0.06073003254
2474	0.06072362516
2475	0.06071954376
2476	0.06071627673
2477	0.06070963787
2478	0.06070341372
2479	0.06069732862
2480	0.06069444161
2481	0.06068970656
2482	0.0606840683
2483	0.06067827268
2484	0.06067486036
2485	0.06067122556
2486	0.06066191337
2487	0.06065620686
2488	0.06065102324
2489	0.06064714385
2490	0.06064029422
2491	0.060636149
2492	0.06063038868
2493	0.06062676896
2494	0.06062097584
2495	0.06061770662
2496	0.06060922408
2497	0.06060535925
2498	0.06060190601
2499	0.06059595714
2500	0.06059158714
2501	0.06058943297
2502	0.0605821035
2503	0.06058045951
2504	0.06057626525
2505	0.06057358456
2506	0.06056876783
2507	0.06056216048
2508	0.06055683494
2509	0.06055387301
2510	0.06054960655
2511	0.06054558954
2512	0.06054301008
2513	0.06053870063
2514	0.06053300546
2515	0.06052634136
2516	0.06052357783
2517	0.06052091313
2518	0.06051782949
2519	0.06051278572
2520	0.06050842242
2521	0.06050412493
2522	0.06050021331
2523	0.06049628922
2524	0.06049103253
2525	0.06048604994
2526	0.060483903
2527	0.06047892355
2528	0.06047199924
2529	0.06046569855
2530	0.06046383348
2531	0.06045881955
2532	0.06045554338
2533	0.06045359556
2534	0.06045032339
2535	0.06044639805
2536	0.06044487332
2537	0.06044005653
2538	0.06043647334
2539	0.06043362087
2540	0.0604272669
2541	0.06042058241
2542	0.06041722291
2543	0.06041304485
2544	0.06040726499
2545	0.06040268326
2546	0.06039823091
2547	0.06039303809
2548	0.06038948246
2549	0.06038452592
2550	0.06037717207
2551	0.06037283678
2552	0.06036696009
2553	0.06036349109
2554	0.06036053798
2555	0.06035595662
2556	0.06035059923
2557	0.06034367725
2558	0.06033760466
2559	0.06033416218
2560	0.06032894569
2561	0.06032345234
2562	0.060319165
2563	0.06031284914
2564	0.06030650717
2565	0.06030195466
2566	0.0602962713
2567	0.0602925369
2568	0.06028656575
2569	0.0602834954
2570	0.06027672718
2571	0.06027264205
2572	0.0602643082
2573	0.06026019234
2574	0.06025503336
2575	0.06025142587
2576	0.06024782927
2577	0.06024210038
2578	0.06023978115
2579	0.06023603553
2580	0.06023190337
2581	0.06022570885
2582	0.06021895084
2583	0.06021573559
2584	0.06020890895
2585	0.06020519933
2586	0.06019866785
2587	0.0601909838
2588	0.06018762266
2589	0.06018290149
2590	0.06017987122
2591	0.06017479604
2592	0.06016859878
2593	0.06016433517
2594	0.06015788305
2595	0.06015269115
2596	0.06014880889
2597	0.06014414826
2598	0.06013958835
2599	0.0601337903
2600	0.06012809602
2601	0.06012183142
2602	0.06011739395
2603	0.06011234502
2604	0.06010693156
2605	0.06010329987
2606	0.0601011794
2607	0.06009804509
2608	0.06009311296
2609	0.06008633736
2610	0.06007995312
2611	0.060074891
2612	0.06007010275
2613	0.0600644514
2614	0.0600581653
2615	0.06005184185
2616	0.06004628254
2617	0.0600399722
2618	0.0600346023
2619	0.06003326545
2620	0.06002881608
2621	0.06002291125
2622	0.06001432381
2623	0.06000844143
2624	0.06000481769
2625	0.06000194016
2626	0.05999658547
2627	0.05999443802
2628	0.05999175213
2629	0.05998800133
2630	0.05998539968
2631	0.05998050649
2632	0.05997714106
2633	0.05997338839
2634	0.05996832999
2635	0.05996070551
2636	0.05995550213
2637	0.05995110032
2638	0.05994410437
2639	0.05994076711
2640	0.05993662705
2641	0.05993020644
2642	0.05992465239
2643	0.05992247379
2644	0.05991467331
2645	0.05991045293
2646	0.05990621139
2647	0.05989894165
2648	0.05989566872
2649	0.05988687155
2650	0.05988020049
2651	0.05987645878
2652	0.05987072049
2653	0.05986823231
2654	0.05986369925
2655	0.05985874531
2656	0.05985509892
2657	0.05984961104
2658	0.05984504206
2659	0.05984050754
2660	0.05983494076
2661	0.05983108916
2662	0.05982623551
2663	0.05982247893
2664	0.05981722142
2665	0.05981561184
2666	0.05981317341
2667	0.05980741084
2668	0.0598047811
2669	0.05979640216
2670	0.05978936215
2671	0.05978490699
2672	0.05977966592
2673	0.05977853453
2674	0.05977638904
2675	0.05976957682
2676	0.05976682824
2677	0.05976197752
2678	0.05976036877
2679	0.0597556914
2680	0.05974863081
2681	0.05974418429
2682	0.05974066163
2683	0.05973540604
2684	0.05972955739
2685	0.05972401458
2686	0.05971784494
2687	0.05971375197
2688	0.0597096221
2689	0.05970433796
2690	0.0596988606
2691	0.05969098782
2692	0.05968724441
2693	0.05968502446
2694	0.05968026381
2695	0.05967856641
2696	0.0596750375
2697	0.05966804771
2698	0.05966010564
2699	0.05965368336
2700	0.05964911231
2701	0.0596446153
2702	0.05964002294
2703	0.05963405875
2704	0.05962835148
2705	0.05962256628
2706	0.05961670077
2707	0.05961253153
2708	0.05960912959
2709	0.05960425223
2710	0.05960237947
2711	0.05959843603
2712	0.05959369486
2713	0.05959035567
2714	0.05958575929
2715	0.05957859061
2716	0.05957719143
2717	0.05957223011
2718	0.05956769507
2719	0.05956217376
2720	0.05955700361
2721	0.05955431884
2722	0.05954914554
2723	0.05954511867
2724	0.05954033434
2725	0.05953708243
2726	0.05953360698
2727	0.05952954472
2728	0.05952479636
2729	0.05951927408
2730	0.0595149352
2731	0.05951110992
2732	0.05950582095
2733	0.05950204184
2734	0.05949894463
2735	0.05949406897
2736	0.05949083941
2737	0.05948706854
2738	0.0594788074
2739	0.05947554889
2740	0.059469981
2741	0.05946502587
2742	0.05946174641
2743	0.05945724834
2744	0.05945088463
2745	0.0594464628
2746	0.05944029524
2747	0.05943450084
2748	0.05943165583
2749	0.05942576015
2750	0.05942185437
2751	0.05941792697
2752	0.05941449348
2753	0.05940961364
2754	0.05940327543
2755	0.0593982651
2756	0.05939394562
2757	0.05938918578
2758	0.05938462345
2759	0.05938048185
2760	0.05937614523
2761	0.05937297099
2762	0.05936850878
2763	0.0593661121
2764	0.0593642491
2765	0.05935951936
2766	0.05935538972
2767	0.05935127293
2768	0.05934848841
2769	0.05934330185
2770	0.05933858217
2771	0.05933041339
2772	0.05932370401
2773	0.05932098695
2774	0.0593172673
2775	0.05930991231
2776	0.05930352875
2777	0.05929884455
2778	0.05929040226
2779	0.05928251033
2780	0.05928003298
2781	0.05927500686
2782	0.0592709772
2783	0.0592656876
2784	0.05925978371
2785	0.05925530833
2786	0.05924632901
2787	0.05924182054
2788	0.0592396358
2789	0.05923789254
2790	0.05923396479
2791	0.05922913113
2792	0.05922419788
2793	0.05921881201
2794	0.05921308898
2795	0.05920827652
2796	0.05920364332
2797	0.05920003338
2798	0.05919641775
2799	0.05919135415
2800	0.05918953377
2801	0.05918302991
2802	0.05918091867
2803	0.05917533766
2804	0.05917213683
2805	0.05916804324
2806	0.05916164591
2807	0.059159143
2808	0.05915616026
2809	0.05915092046
2810	0.05914777309
2811	0.05914374539
2812	0.05914072469
2813	0.05913683235
2814	0.05913328663
2815	0.05912764461
2816	0.05912418175
2817	0.05911886416
2818	0.05911412914
2819	0.05910830179
2820	0.05910438784
2821	0.05909885559
2822	0.05909154741
2823	0.05908904166
2824	0.05908323193
2825	0.05907891908
2826	0.05907517146
2827	0.05906936013
2828	0.05906316719
2829	0.05905650988
2830	0.05905161622
2831	0.05904607645
2832	0.05904194255
2833	0.05903899749
2834	0.05903341619
2835	0.05902724377
2836	0.05902292921
2837	0.05901985882
2838	0.05901562226
2839	0.05901083715
2840	0.05900592527
2841	0.05900078978
2842	0.05899627331
2843	0.05898986947
2844	0.0589856587
2845	0.05898094528
2846	0.05897361942
2847	0.05897033211
2848	0.05896528302
2849	0.05896127534
2850	0.05895850632
2851	0.05895317085
2852	0.05894769915
2853	0.0589373138
2854	0.05893263145
2855	0.05892876073
2856	0.05892576991
2857	0.0589188624
2858	0.05891608948
2859	0.05891176202
2860	0.05890693619
2861	0.0589030005
2862	0.05889691884
2863	0.05889424367
2864	0.05889085791
2865	0.0588853984
2866	0.0588807748
2867	0.05887607486
2868	0.05887209467
2869	0.05886929967
2870	0.05886320259
2871	0.05885882535
2872	0.0588532592
2873	0.05884972637
2874	0.05884322356
2875	0.05884013982
2876	0.05883441166
2877	0.05882728521
2878	0.05882096807
2879	0.05881602037
2880	0.05881048918
2881	0.05880618727
2882	0.05880096062
2883	0.05879720829
2884	0.05879329504
2885	0.05879061188
2886	0.05878523757
2887	0.05877983707
2888	0.05877585856
2889	0.058770346
2890	0.05876533109
2891	0.05876031875
2892	0.0587559564
2893	0.05875071028
2894	0.05874719247
2895	0.05874242203
2896	0.05873369325
2897	0.05873026201
2898	0.05872786362
2899	0.05872306785
2900	0.0587182895
